time,location,Y,carts,payment,purchase
2024-10-27,durango,405,25,12,2
2024-10-27,colima,307,28,3,0
2024-10-27,baja california,1890,78,40,4
2024-10-27,mexico city,18510,1206,653,79
2024-10-27,chiapas,873,48,16,7
2024-10-27,guanajuato,1914,93,46,3
2024-10-27,veracruz,3082,151,66,9
2024-10-27,campeche,360,18,8,2
2024-10-27,tabasco,968,54,20,2
2024-10-27,baja california sur,395,21,11,2
2024-10-27,sonora,1288,64,22,2
2024-10-28,tlaxcala,306,14,7,1
2024-10-28,michoacán,1677,88,38,4
2024-10-28,yucatán,2024,107,42,9
2024-10-28,guerrero,894,49,18,2
2024-10-28,tamaulipas,1380,52,25,2
2024-10-28,san luis potosí,728,23,11,0
2024-10-28,sinaloa,2696,151,54,7
2024-10-28,zacatecas,515,31,17,0
2024-10-28,morelos,902,31,20,2
2024-10-28,coahuila,1578,65,42,3
2024-10-28,jalisco,6090,358,160,29
2024-10-28,aguascalientes,695,26,19,3
2024-10-28,nuevo león,9688,703,492,21
2024-10-28,chihuahua,2178,82,34,3
2024-10-28,quintana roo,1986,101,32,2
2024-10-28,méxico,5821,294,156,16
2024-10-28,puebla,2083,89,42,3
2024-10-28,hidalgo,721,30,17,1
2024-10-28,querétaro,2775,119,54,8
2024-10-28,oaxaca,582,29,15,3
2024-10-28,nayarit,313,13,4,1
2024-10-28,durango,504,23,10,1
2024-10-28,colima,374,24,3,1
2024-10-28,baja california,2358,117,49,5
2024-10-28,mexico city,21151,1255,722,77
2024-10-28,chiapas,1027,50,19,1
2024-10-28,guanajuato,2093,102,51,1
2024-10-28,veracruz,3329,162,66,10
2024-10-28,campeche,392,26,11,0
2024-10-28,tabasco,1189,52,20,4
2024-10-28,baja california sur,500,34,18,1
2024-10-28,sonora,1630,82,27,1
2024-10-29,tlaxcala,260,9,8,2
2024-10-29,michoacán,1398,74,32,6
2024-10-29,yucatán,1627,105,51,6
2024-10-29,guerrero,685,29,20,2
2024-10-29,tamaulipas,1165,49,26,5
2024-10-29,san luis potosí,598,27,14,2
2024-10-29,sinaloa,2184,114,53,9
2024-10-29,zacatecas,473,31,18,3
2024-10-29,morelos,783,33,15,1
2024-10-29,coahuila,1348,51,33,3
2024-10-29,jalisco,5456,336,151,21
2024-10-29,aguascalientes,555,26,12,4
2024-10-29,nuevo león,8274,668,471,17
2024-10-29,chihuahua,1829,80,47,3
2024-10-29,quintana roo,1824,67,40,3
2024-10-29,méxico,4667,231,147,20
2024-10-29,puebla,1733,78,44,4
2024-10-29,hidalgo,575,26,13,4
2024-10-29,querétaro,2183,96,50,10
2024-10-29,oaxaca,442,23,10,0
2024-10-29,nayarit,245,10,4,0
2024-10-29,durango,415,13,5,1
2024-10-29,colima,302,16,7,0
2024-10-29,baja california,1847,83,42,7
2024-10-29,mexico city,18038,1170,714,76
2024-10-29,chiapas,765,50,22,2
2024-10-29,guanajuato,1682,67,44,4
2024-10-29,veracruz,2508,128,59,7
2024-10-29,campeche,332,19,8,2
2024-10-29,tabasco,913,46,22,2
2024-10-29,baja california sur,385,21,7,0
2024-10-29,sonora,1417,74,35,4
2024-10-30,tlaxcala,259,12,2,0
2024-10-30,michoacán,1380,52,33,6
2024-10-30,yucatán,1714,78,26,4
2024-10-30,guerrero,769,43,27,2
2024-10-30,tamaulipas,1282,44,18,4
2024-10-30,san luis potosí,715,30,20,4
2024-10-30,sinaloa,2187,92,47,5
2024-10-30,zacatecas,412,21,7,0
2024-10-30,morelos,934,38,21,2
2024-10-30,coahuila,1422,55,30,2
2024-10-30,jalisco,5772,309,162,20
2024-10-30,aguascalientes,611,24,14,1
2024-10-30,nuevo león,8938,664,495,25
2024-10-30,chihuahua,1920,73,43,3
2024-10-30,quintana roo,1834,61,28,2
2024-10-30,méxico,4856,236,114,18
2024-10-30,puebla,1741,60,28,5
2024-10-30,hidalgo,598,35,14,1
2024-10-30,querétaro,2313,84,44,3
2024-10-30,oaxaca,433,31,6,1
2024-10-30,nayarit,278,19,8,0
2024-10-30,durango,442,14,6,0
2024-10-30,colima,294,20,9,1
2024-10-30,baja california,2122,75,32,2
2024-10-30,mexico city,18312,1109,694,61
2024-10-30,chiapas,813,37,15,3
2024-10-30,guanajuato,1766,74,39,7
2024-10-30,veracruz,2567,118,57,6
2024-10-30,campeche,317,16,12,1
2024-10-30,tabasco,889,42,31,6
2024-10-30,baja california sur,448,20,8,0
2024-10-30,sonora,1428,67,37,6
2024-10-31,tlaxcala,246,15,10,0
2024-10-31,michoacán,1227,45,26,6
2024-10-31,yucatán,1509,49,23,6
2024-10-31,guerrero,782,39,20,2
2024-10-31,tamaulipas,916,33,22,2
2024-10-31,san luis potosí,648,27,12,1
2024-10-31,sinaloa,1846,84,38,3
2024-10-31,zacatecas,351,15,5,1
2024-10-31,morelos,687,31,14,0
2024-10-31,coahuila,1200,50,30,4
2024-10-31,jalisco,4868,247,135,24
2024-10-31,aguascalientes,528,17,17,2
2024-10-31,nuevo león,7392,637,521,20
2024-10-31,chihuahua,1688,73,37,3
2024-10-31,quintana roo,1507,63,33,4
2024-10-31,méxico,4585,172,96,10
2024-10-31,puebla,1677,55,14,1
2024-10-31,hidalgo,526,27,19,1
2024-10-31,querétaro,2078,66,37,5
2024-10-31,oaxaca,353,25,7,1
2024-10-31,nayarit,244,6,4,0
2024-10-31,durango,410,10,4,1
2024-10-31,colima,258,16,8,1
2024-10-31,baja california,1769,67,37,3
2024-10-31,mexico city,16992,939,582,40
2024-10-31,chiapas,810,27,17,2
2024-10-31,guanajuato,1650,63,34,3
2024-10-31,veracruz,2532,84,42,6
2024-10-31,campeche,302,19,11,1
2024-10-31,tabasco,879,38,19,2
2024-10-31,baja california sur,407,12,8,1
2024-10-31,sonora,1278,59,39,5
2024-11-01,tlaxcala,273,10,7,1
2024-11-01,michoacán,1256,52,24,6
2024-11-01,yucatán,1585,82,32,3
2024-11-01,guerrero,743,33,12,1
2024-11-01,tamaulipas,1056,39,18,2
2024-11-01,san luis potosí,651,25,13,1
2024-11-01,sinaloa,2006,83,23,3
2024-11-01,zacatecas,316,14,9,3
2024-11-01,morelos,751,33,17,2
2024-11-01,coahuila,1243,55,25,3
2024-11-01,jalisco,5026,268,104,19
2024-11-01,aguascalientes,480,18,12,1
2024-11-01,nuevo león,7750,635,480,22
2024-11-01,chihuahua,1773,68,35,4
2024-11-01,quintana roo,1638,72,29,3
2024-11-01,méxico,4294,177,82,10
2024-11-01,puebla,1758,79,23,3
2024-11-01,hidalgo,593,37,21,1
2024-11-01,querétaro,2066,80,37,5
2024-11-01,oaxaca,422,24,9,2
2024-11-01,nayarit,313,15,4,1
2024-11-01,durango,401,12,4,1
2024-11-01,colima,286,16,8,1
2024-11-01,baja california,1841,73,31,3
2024-11-01,mexico city,15992,912,573,55
2024-11-01,chiapas,718,27,12,0
2024-11-01,guanajuato,1497,67,35,1
2024-11-01,veracruz,2576,108,57,8
2024-11-01,campeche,325,20,10,1
2024-11-01,tabasco,878,33,14,1
2024-11-01,baja california sur,382,12,6,0
2024-11-01,sonora,1107,37,17,1
2024-11-02,tlaxcala,263,12,5,0
2024-11-02,michoacán,1180,48,11,0
2024-11-02,yucatán,1379,64,28,4
2024-11-02,guerrero,761,35,13,1
2024-11-02,tamaulipas,1002,54,22,2
2024-11-02,san luis potosí,557,17,5,1
2024-11-02,sinaloa,1898,104,36,8
2024-11-02,zacatecas,291,22,6,0
2024-11-02,morelos,725,25,10,1
2024-11-02,coahuila,1088,44,24,2
2024-11-02,jalisco,4546,234,94,14
2024-11-02,aguascalientes,430,26,8,0
2024-11-02,nuevo león,6825,471,367,21
2024-11-02,chihuahua,1562,60,28,4
2024-11-02,quintana roo,1374,56,21,1
2024-11-02,méxico,3884,145,90,12
2024-11-02,puebla,1622,71,37,0
2024-11-02,hidalgo,520,24,7,0
2024-11-02,querétaro,1803,55,29,4
2024-11-02,oaxaca,422,21,7,0
2024-11-02,nayarit,277,13,3,0
2024-11-02,durango,347,11,9,0
2024-11-02,colima,273,14,11,0
2024-11-02,baja california,1723,80,35,3
2024-11-02,mexico city,13628,767,468,46
2024-11-02,chiapas,667,31,10,0
2024-11-02,guanajuato,1305,52,24,5
2024-11-02,veracruz,2373,85,46,2
2024-11-02,campeche,313,7,6,2
2024-11-02,tabasco,817,34,14,1
2024-11-02,baja california sur,333,20,4,0
2024-11-02,sonora,1085,55,22,3
2024-11-03,tlaxcala,356,10,4,0
2024-11-03,michoacán,1820,94,36,7
2024-11-03,yucatán,1937,63,30,9
2024-11-03,guerrero,1028,55,24,4
2024-11-03,tamaulipas,1407,61,25,3
2024-11-03,san luis potosí,908,40,11,1
2024-11-03,sinaloa,3199,168,57,8
2024-11-03,zacatecas,517,20,6,1
2024-11-03,morelos,1088,42,13,1
2024-11-03,coahuila,1699,64,28,6
2024-11-03,jalisco,6987,377,136,15
2024-11-03,aguascalientes,729,51,11,2
2024-11-03,nuevo león,9896,732,482,28
2024-11-03,chihuahua,2320,118,51,4
2024-11-03,quintana roo,1969,69,41,5
2024-11-03,méxico,5948,294,103,14
2024-11-03,puebla,2170,97,34,4
2024-11-03,hidalgo,766,32,10,0
2024-11-03,querétaro,2774,107,38,3
2024-11-03,oaxaca,595,20,7,1
2024-11-03,nayarit,456,25,10,2
2024-11-03,durango,561,26,14,2
2024-11-03,colima,354,26,6,0
2024-11-03,baja california,2556,112,43,5
2024-11-03,mexico city,20905,1185,607,70
2024-11-03,chiapas,983,62,20,2
2024-11-03,guanajuato,2214,79,31,7
2024-11-03,veracruz,3288,126,67,13
2024-11-03,campeche,449,20,11,1
2024-11-03,tabasco,1070,56,17,1
2024-11-03,baja california sur,472,28,11,1
2024-11-03,sonora,1655,79,33,7
2024-11-04,tlaxcala,351,17,7,0
2024-11-04,michoacán,2049,94,36,5
2024-11-04,yucatán,2149,94,46,5
2024-11-04,guerrero,1054,50,29,0
2024-11-04,tamaulipas,1603,67,26,4
2024-11-04,san luis potosí,971,35,8,2
2024-11-04,sinaloa,3317,190,67,11
2024-11-04,zacatecas,510,18,9,2
2024-11-04,morelos,1131,37,21,5
2024-11-04,coahuila,1877,71,33,3
2024-11-04,jalisco,7210,394,167,30
2024-11-04,aguascalientes,803,32,11,2
2024-11-04,nuevo león,11498,834,510,31
2024-11-04,chihuahua,2368,111,37,3
2024-11-04,quintana roo,2070,99,51,4
2024-11-04,méxico,6563,262,131,19
2024-11-04,puebla,2517,87,37,8
2024-11-04,hidalgo,816,34,16,2
2024-11-04,querétaro,3043,112,59,7
2024-11-04,oaxaca,621,23,6,1
2024-11-04,nayarit,467,28,6,1
2024-11-04,durango,576,23,6,1
2024-11-04,colima,307,18,4,0
2024-11-04,baja california,2826,122,45,4
2024-11-04,mexico city,22692,1140,598,62
2024-11-04,chiapas,1080,54,24,1
2024-11-04,guanajuato,2420,89,32,6
2024-11-04,veracruz,3529,136,58,4
2024-11-04,campeche,448,24,9,1
2024-11-04,tabasco,1197,52,24,3
2024-11-04,baja california sur,512,28,14,1
2024-11-04,sonora,2026,92,33,1
2024-11-05,tlaxcala,414,17,7,1
2024-11-05,michoacán,2363,94,51,10
2024-11-05,yucatán,2416,95,40,5
2024-11-05,guerrero,1223,55,16,2
2024-11-05,tamaulipas,1858,87,30,7
2024-11-05,san luis potosí,1062,43,23,2
2024-11-05,sinaloa,3842,186,58,9
2024-11-05,zacatecas,659,24,9,1
2024-11-05,morelos,1387,62,28,1
2024-11-05,coahuila,2062,88,44,4
2024-11-05,jalisco,8742,456,184,32
2024-11-05,aguascalientes,954,55,24,2
2024-11-05,nuevo león,12485,800,490,28
2024-11-05,chihuahua,2804,131,69,7
2024-11-05,quintana roo,2530,121,45,6
2024-11-05,méxico,7556,318,140,18
2024-11-05,puebla,2646,110,41,6
2024-11-05,hidalgo,991,42,29,1
2024-11-05,querétaro,3338,152,74,12
2024-11-05,oaxaca,750,29,15,1
2024-11-05,nayarit,519,26,8,3
2024-11-05,durango,693,27,10,1
2024-11-05,colima,433,19,8,3
2024-11-05,baja california,3082,139,60,5
2024-11-05,mexico city,26385,1398,720,84
2024-11-05,chiapas,1165,53,23,1
2024-11-05,guanajuato,2690,125,51,10
2024-11-05,veracruz,4029,166,69,5
2024-11-05,campeche,559,25,10,2
2024-11-05,tabasco,1312,49,20,3
2024-11-05,baja california sur,645,34,12,2
2024-11-05,sonora,2222,115,35,3
2024-11-06,tlaxcala,414,14,6,1
2024-11-06,michoacán,2153,82,34,4
2024-11-06,yucatán,2337,99,49,4
2024-11-06,guerrero,1148,53,20,1
2024-11-06,tamaulipas,1777,81,32,3
2024-11-06,san luis potosí,953,35,16,3
2024-11-06,sinaloa,3734,187,61,6
2024-11-06,zacatecas,690,29,13,0
2024-11-06,morelos,1224,55,22,1
2024-11-06,coahuila,1959,77,27,2
2024-11-06,jalisco,8328,491,197,31
2024-11-06,aguascalientes,825,44,21,2
2024-11-06,nuevo león,10883,665,355,29
2024-11-06,chihuahua,2680,122,58,5
2024-11-06,quintana roo,2425,124,54,6
2024-11-06,méxico,7175,349,170,20
2024-11-06,puebla,2372,111,54,8
2024-11-06,hidalgo,929,50,39,3
2024-11-06,querétaro,2786,122,56,12
2024-11-06,oaxaca,757,30,14,1
2024-11-06,nayarit,445,15,4,1
2024-11-06,durango,612,37,12,0
2024-11-06,colima,472,27,7,0
2024-11-06,baja california,2973,123,43,7
2024-11-06,mexico city,26627,1549,830,88
2024-11-06,chiapas,1081,49,16,2
2024-11-06,guanajuato,3392,155,79,7
2024-11-06,veracruz,3666,157,84,10
2024-11-06,campeche,505,16,6,0
2024-11-06,tabasco,1259,71,40,3
2024-11-06,baja california sur,600,38,8,2
2024-11-06,sonora,1978,87,36,4
2024-11-07,tlaxcala,405,13,8,2
2024-11-07,michoacán,2181,100,38,1
2024-11-07,yucatán,2137,98,58,8
2024-11-07,guerrero,1153,49,22,8
2024-11-07,tamaulipas,1818,77,29,3
2024-11-07,san luis potosí,862,23,14,2
2024-11-07,sinaloa,4238,202,80,11
2024-11-07,zacatecas,671,42,17,2
2024-11-07,morelos,1245,71,28,1
2024-11-07,coahuila,1994,74,40,4
2024-11-07,jalisco,7901,422,177,26
2024-11-07,aguascalientes,745,43,25,2
2024-11-07,nuevo león,10018,548,292,25
2024-11-07,chihuahua,2980,133,52,7
2024-11-07,quintana roo,2488,114,54,8
2024-11-07,méxico,6576,314,171,18
2024-11-07,puebla,1871,81,39,5
2024-11-07,hidalgo,1015,61,28,3
2024-11-07,querétaro,1908,122,51,6
2024-11-07,oaxaca,795,31,7,2
2024-11-07,nayarit,363,14,5,1
2024-11-07,durango,575,27,13,2
2024-11-07,colima,418,22,11,1
2024-11-07,baja california,3290,157,67,7
2024-11-07,mexico city,25919,1571,943,92
2024-11-07,chiapas,1005,55,27,2
2024-11-07,guanajuato,4749,164,90,6
2024-11-07,veracruz,3558,150,64,5
2024-11-07,campeche,495,21,9,1
2024-11-07,tabasco,1235,66,31,3
2024-11-07,baja california sur,577,26,7,3
2024-11-07,sonora,1886,86,38,6
2024-11-08,tlaxcala,441,14,8,1
2024-11-08,michoacán,2295,73,41,2
2024-11-08,yucatán,2144,75,55,2
2024-11-08,guerrero,1221,58,23,2
2024-11-08,tamaulipas,1891,74,47,6
2024-11-08,san luis potosí,928,31,13,3
2024-11-08,sinaloa,4390,194,92,12
2024-11-08,zacatecas,750,36,13,2
2024-11-08,morelos,1190,49,28,6
2024-11-08,coahuila,2032,102,51,6
2024-11-08,jalisco,6801,347,177,25
2024-11-08,aguascalientes,818,50,35,4
2024-11-08,nuevo león,10013,448,254,23
2024-11-08,chihuahua,2895,107,54,7
2024-11-08,quintana roo,2193,95,49,7
2024-11-08,méxico,6665,313,214,26
2024-11-08,puebla,1895,55,33,5
2024-11-08,hidalgo,1031,50,35,4
2024-11-08,querétaro,1846,62,37,9
2024-11-08,oaxaca,630,34,17,2
2024-11-08,nayarit,359,15,6,0
2024-11-08,durango,618,19,12,2
2024-11-08,colima,340,14,5,0
2024-11-08,baja california,3009,119,67,4
2024-11-08,mexico city,25202,1417,907,80
2024-11-08,chiapas,1091,54,33,2
2024-11-08,guanajuato,5001,206,118,22
2024-11-08,veracruz,3655,148,67,8
2024-11-08,campeche,409,27,7,1
2024-11-08,tabasco,1436,54,35,4
2024-11-08,baja california sur,513,18,12,1
2024-11-08,sonora,1753,75,32,7
2024-11-09,tlaxcala,408,16,9,1
2024-11-09,michoacán,1900,64,36,6
2024-11-09,yucatán,1860,72,47,6
2024-11-09,guerrero,1119,41,33,2
2024-11-09,tamaulipas,1733,67,39,5
2024-11-09,san luis potosí,797,22,17,1
2024-11-09,sinaloa,3693,163,84,8
2024-11-09,zacatecas,655,23,16,4
2024-11-09,morelos,1212,38,19,2
2024-11-09,coahuila,1953,75,37,3
2024-11-09,jalisco,6439,322,168,24
2024-11-09,aguascalientes,680,27,18,2
2024-11-09,nuevo león,8747,365,211,29
2024-11-09,chihuahua,2654,107,49,9
2024-11-09,quintana roo,2086,100,47,1
2024-11-09,méxico,6059,236,140,19
2024-11-09,puebla,1755,70,41,4
2024-11-09,hidalgo,949,39,27,1
2024-11-09,querétaro,1792,71,35,5
2024-11-09,oaxaca,620,21,9,1
2024-11-09,nayarit,346,16,12,1
2024-11-09,durango,566,15,9,0
2024-11-09,colima,324,18,6,1
2024-11-09,baja california,2542,100,61,5
2024-11-09,mexico city,22017,1529,1093,76
2024-11-09,chiapas,936,48,29,4
2024-11-09,guanajuato,4105,154,80,13
2024-11-09,veracruz,3215,116,62,10
2024-11-09,campeche,390,24,16,1
2024-11-09,tabasco,1235,44,25,2
2024-11-09,baja california sur,476,21,10,2
2024-11-09,sonora,1546,52,29,1
2024-11-10,tlaxcala,428,19,10,1
2024-11-10,michoacán,2205,76,28,2
2024-11-10,yucatán,2017,76,53,5
2024-11-10,guerrero,1157,29,15,3
2024-11-10,tamaulipas,1871,81,49,4
2024-11-10,san luis potosí,972,27,6,0
2024-11-10,sinaloa,3805,181,78,11
2024-11-10,zacatecas,764,39,20,0
2024-11-10,morelos,1232,48,29,5
2024-11-10,coahuila,2203,90,48,6
2024-11-10,jalisco,7329,408,208,20
2024-11-10,aguascalientes,764,34,20,2
2024-11-10,nuevo león,9783,462,256,34
2024-11-10,chihuahua,2909,131,58,7
2024-11-10,quintana roo,2074,80,41,6
2024-11-10,méxico,7221,290,175,20
2024-11-10,puebla,1940,95,50,9
2024-11-10,hidalgo,1035,39,24,3
2024-11-10,querétaro,2030,98,46,6
2024-11-10,oaxaca,701,36,17,2
2024-11-10,nayarit,378,18,5,1
2024-11-10,durango,587,23,7,0
2024-11-10,colima,363,23,9,3
2024-11-10,baja california,2672,105,47,5
2024-11-10,mexico city,25332,1660,1115,77
2024-11-10,chiapas,1062,55,24,6
2024-11-10,guanajuato,4477,165,88,12
2024-11-10,veracruz,3733,143,89,9
2024-11-10,campeche,442,28,11,1
2024-11-10,tabasco,1318,56,35,3
2024-11-10,baja california sur,524,29,14,1
2024-11-10,sonora,1839,68,30,5
2024-11-11,tlaxcala,397,13,8,2
2024-11-11,michoacán,2151,95,67,10
2024-11-11,yucatán,2059,93,51,3
2024-11-11,guerrero,1084,51,31,4
2024-11-11,tamaulipas,1840,66,47,6
2024-11-11,san luis potosí,921,29,18,4
2024-11-11,sinaloa,4062,179,101,22
2024-11-11,zacatecas,768,23,24,5
2024-11-11,morelos,1213,47,26,2
2024-11-11,coahuila,2115,75,53,5
2024-11-11,jalisco,7377,393,250,46
2024-11-11,aguascalientes,805,44,32,2
2024-11-11,nuevo león,10074,532,298,32
2024-11-11,chihuahua,2933,128,58,4
2024-11-11,quintana roo,2056,61,37,4
2024-11-11,méxico,6575,309,232,27
2024-11-11,puebla,1802,89,69,8
2024-11-11,hidalgo,979,41,33,4
2024-11-11,querétaro,1814,93,56,9
2024-11-11,oaxaca,607,23,13,0
2024-11-11,nayarit,378,12,4,0
2024-11-11,durango,596,15,17,2
2024-11-11,colima,379,12,6,1
2024-11-11,baja california,3148,135,64,8
2024-11-11,mexico city,24759,1656,1212,93
2024-11-11,chiapas,1046,55,26,3
2024-11-11,guanajuato,4523,160,111,16
2024-11-11,veracruz,3433,151,80,12
2024-11-11,campeche,401,25,12,0
2024-11-11,tabasco,1251,53,41,6
2024-11-11,baja california sur,555,33,15,0
2024-11-11,sonora,1889,89,59,4
2024-11-12,tlaxcala,500,23,15,1
2024-11-12,michoacán,2600,112,63,4
2024-11-12,yucatán,2520,105,49,6
2024-11-12,guerrero,1322,54,32,1
2024-11-12,tamaulipas,2397,97,60,6
2024-11-12,san luis potosí,1064,51,17,1
2024-11-12,sinaloa,4913,234,125,10
2024-11-12,zacatecas,894,31,21,4
2024-11-12,morelos,1511,62,37,3
2024-11-12,coahuila,2583,120,84,9
2024-11-12,jalisco,9034,507,295,30
2024-11-12,aguascalientes,961,46,20,2
2024-11-12,nuevo león,12191,655,382,40
2024-11-12,chihuahua,3654,168,109,10
2024-11-12,quintana roo,2674,110,66,9
2024-11-12,méxico,7833,379,250,29
2024-11-12,puebla,2103,103,57,4
2024-11-12,hidalgo,1181,58,38,2
2024-11-12,querétaro,2262,121,66,12
2024-11-12,oaxaca,799,38,24,1
2024-11-12,nayarit,477,22,8,2
2024-11-12,durango,717,27,18,0
2024-11-12,colima,466,27,15,3
2024-11-12,baja california,3651,147,83,4
2024-11-12,mexico city,30965,2106,1440,109
2024-11-12,chiapas,1176,74,31,3
2024-11-12,guanajuato,5626,226,104,12
2024-11-12,veracruz,4091,203,127,18
2024-11-12,campeche,491,31,21,2
2024-11-12,tabasco,1451,60,33,3
2024-11-12,baja california sur,654,36,12,2
2024-11-12,sonora,2353,114,60,4
2024-11-13,tlaxcala,517,25,13,3
2024-11-13,michoacán,2567,100,52,6
2024-11-13,yucatán,2795,114,64,9
2024-11-13,guerrero,1348,51,31,1
2024-11-13,tamaulipas,2461,105,64,8
2024-11-13,san luis potosí,1095,46,25,2
2024-11-13,sinaloa,5087,197,130,15
2024-11-13,zacatecas,925,38,28,4
2024-11-13,morelos,1590,70,54,8
2024-11-13,coahuila,2585,96,59,5
2024-11-13,jalisco,9726,489,298,32
2024-11-13,aguascalientes,1012,45,20,4
2024-11-13,nuevo león,12708,556,353,38
2024-11-13,chihuahua,3644,141,87,9
2024-11-13,quintana roo,2884,134,77,6
2024-11-13,méxico,8339,373,241,20
2024-11-13,puebla,2458,110,67,5
2024-11-13,hidalgo,1221,55,37,8
2024-11-13,querétaro,2215,98,54,5
2024-11-13,oaxaca,880,32,22,2
2024-11-13,nayarit,478,20,11,1
2024-11-13,durango,714,33,21,1
2024-11-13,colima,460,26,13,2
2024-11-13,baja california,3938,173,84,12
2024-11-13,mexico city,32763,1872,1221,93
2024-11-13,chiapas,1272,52,24,0
2024-11-13,guanajuato,6058,215,119,17
2024-11-13,veracruz,4356,191,121,8
2024-11-13,campeche,538,14,4,1
2024-11-13,tabasco,1569,69,39,3
2024-11-13,baja california sur,655,27,17,3
2024-11-13,sonora,2345,113,56,8
2024-11-14,tlaxcala,569,19,12,0
2024-11-14,michoacán,2850,111,64,7
2024-11-14,yucatán,3028,134,72,10
2024-11-14,guerrero,1584,59,44,6
2024-11-14,tamaulipas,2868,80,49,7
2024-11-14,san luis potosí,1274,49,20,2
2024-11-14,sinaloa,5469,223,123,19
2024-11-14,zacatecas,875,34,9,1
2024-11-14,morelos,1801,72,43,8
2024-11-14,coahuila,2929,90,51,2
2024-11-14,jalisco,10703,531,298,44
2024-11-14,aguascalientes,1099,35,26,5
2024-11-14,nuevo león,14832,594,330,49
2024-11-14,chihuahua,4169,139,81,12
2024-11-14,quintana roo,3206,133,60,6
2024-11-14,méxico,10000,372,228,29
2024-11-14,puebla,2713,112,67,13
2024-11-14,hidalgo,1295,54,33,7
2024-11-14,querétaro,4046,157,89,10
2024-11-14,oaxaca,1033,36,19,1
2024-11-14,nayarit,495,16,7,0
2024-11-14,durango,841,33,16,3
2024-11-14,colima,554,16,8,1
2024-11-14,baja california,4129,154,86,10
2024-11-14,mexico city,36021,1466,811,113
2024-11-14,chiapas,2121,82,41,3
2024-11-14,guanajuato,4967,180,99,15
2024-11-14,veracruz,4811,173,106,8
2024-11-14,campeche,732,34,21,1
2024-11-14,tabasco,1761,55,30,6
2024-11-14,baja california sur,739,39,16,1
2024-11-14,sonora,2584,96,59,6
2024-11-15,tlaxcala,746,48,29,5
2024-11-15,michoacán,3955,288,176,31
2024-11-15,yucatán,4456,314,186,33
2024-11-15,guerrero,2345,142,72,15
2024-11-15,tamaulipas,3751,211,109,19
2024-11-15,san luis potosí,1750,104,50,10
2024-11-15,sinaloa,7407,488,260,56
2024-11-15,zacatecas,1148,68,27,2
2024-11-15,morelos,2604,164,105,26
2024-11-15,coahuila,3982,248,124,21
2024-11-15,jalisco,14140,1014,654,122
2024-11-15,aguascalientes,1619,123,73,10
2024-11-15,nuevo león,20138,1294,654,112
2024-11-15,chihuahua,5266,293,159,28
2024-11-15,quintana roo,4613,327,185,28
2024-11-15,méxico,12674,783,510,79
2024-11-15,puebla,3814,266,156,26
2024-11-15,hidalgo,1777,95,62,9
2024-11-15,querétaro,7198,398,228,39
2024-11-15,oaxaca,1492,107,59,12
2024-11-15,nayarit,707,39,25,4
2024-11-15,durango,1119,68,46,6
2024-11-15,colima,706,58,38,4
2024-11-15,baja california,5530,331,183,23
2024-11-15,mexico city,43659,2919,1775,325
2024-11-15,chiapas,3651,241,156,22
2024-11-15,guanajuato,4759,318,206,43
2024-11-15,veracruz,6623,405,225,33
2024-11-15,campeche,978,64,33,8
2024-11-15,tabasco,2388,172,88,17
2024-11-15,baja california sur,888,58,19,3
2024-11-15,sonora,3490,182,96,15
2024-11-16,tlaxcala,751,42,27,4
2024-11-16,michoacán,3859,237,149,30
2024-11-16,yucatán,3951,228,130,16
2024-11-16,guerrero,2151,105,42,5
2024-11-16,tamaulipas,3513,170,97,15
2024-11-16,san luis potosí,1702,73,42,7
2024-11-16,sinaloa,7323,397,183,33
2024-11-16,zacatecas,1063,50,24,3
2024-11-16,morelos,2587,143,64,11
2024-11-16,coahuila,3884,172,106,17
2024-11-16,jalisco,14141,828,464,75
2024-11-16,aguascalientes,1520,80,47,14
2024-11-16,nuevo león,19719,1044,527,102
2024-11-16,chihuahua,5911,282,153,34
2024-11-16,quintana roo,4284,222,131,28
2024-11-16,méxico,12235,636,400,70
2024-11-16,puebla,3464,206,123,17
2024-11-16,hidalgo,1802,89,49,5
2024-11-16,querétaro,7128,351,201,36
2024-11-16,oaxaca,1346,90,49,11
2024-11-16,nayarit,753,60,26,4
2024-11-16,durango,1066,52,25,2
2024-11-16,colima,738,56,34,5
2024-11-16,baja california,5717,303,157,26
2024-11-16,mexico city,42345,2280,1290,232
